city,date,Qair,Tair,Wind,lat,lon,n_obs
Ahmedabad,2015-01-01,0.010113,293.148870,3.495564,23.000000,72.500000,48
Ahmedabad,2015-01-02,0.010708,293.514321,2.823772,23.000000,72.500000,48
Ahmedabad,2015-01-03,0.010798,292.551786,2.220237,23.000000,72.500000,48
Ahmedabad,2015-01-04,0.009334,293.067341,3.160383,23.000000,72.500000,48
Ahmedabad,2015-01-05,0.007925,291.934599,2.707201,23.000000,72.500000,48
Ahmedabad,2015-01-06,0.008360,292.430909,1.970759,23.000000,72.500000,48
Ahmedabad,2015-01-07,0.009596,292.887896,1.885518,23.000000,72.500000,48
Ahmedabad,2015-01-08,0.008878,293.734527,2.025080,23.000000,72.500000,48
Ahmedabad,2015-01-09,0.008271,293.570708,2.256494,23.000000,72.500000,48
Ahmedabad,2015-01-10,0.008470,293.410047,2.015430,23.000000,72.500000,48
Ahmedabad,2015-01-11,0.008399,293.353138,2.058765,23.000000,72.500000,48
Ahmedabad,2015-01-12,0.009155,293.487815,1.797763,23.000000,72.500000,48
Ahmedabad,2015-01-13,0.008908,293.737676,1.536941,23.000000,72.500000,48
Ahmedabad,2015-01-14,0.011202,293.472736,2.243264,23.000000,72.500000,48
Ahmedabad,2015-01-15,0.008204,293.129288,3.206578,23.000000,72.500000,48
Ahmedabad,2015-01-16,0.008444,292.478774,2.790930,23.000000,72.500000,48
Ahmedabad,2015-01-17,0.007707,291.821393,2.758065,23.000000,72.500000,48
Ahmedabad,2015-01-18,0.007454,291.367459,2.513988,23.000000,72.500000,48
Ahmedabad,2015-01-19,0.007984,293.277691,2.876436,23.000000,72.500000,48
Ahmedabad,2015-01-20,0.009239,294.442221,2.739222,23.000000,72.500000,48
Ahmedabad,2015-01-21,0.011861,295.005973,1.176143,23.000000,72.500000,48
Ahmedabad,2015-01-22,0.009880,293.740639,2.153122,23.000000,72.500000,48
Ahmedabad,2015-01-23,0.008648,292.719741,2.453732,23.000000,72.500000,48
Ahmedabad,2015-01-24,0.009836,292.983106,2.946212,23.000000,72.500000,48
Ahmedabad,2015-01-25,0.009044,292.691450,2.737846,23.000000,72.500000,48
Ahmedabad,2015-01-26,0.008552,291.987460,2.550543,23.000000,72.500000,48
Ahmedabad,2015-01-27,0.007282,291.011076,3.090049,23.000000,72.500000,48
Ahmedabad,2015-01-28,0.006366,290.431583,3.180990,23.000000,72.500000,48
Ahmedabad,2015-01-29,0.006835,291.264770,2.862640,23.000000,72.500000,48
Ahmedabad,2015-01-30,0.007019,292.525065,3.110321,23.000000,72.500000,48
Ahmedabad,2015-01-31,0.007923,293.169754,2.307278,23.000000,72.500000,48
Ahmedabad,2015-02-01,0.008855,294.836531,1.779629,23.000000,72.500000,48
Ahmedabad,2015-02-02,0.010954,295.133248,1.643461,23.000000,72.500000,48
Ahmedabad,2015-02-03,0.010468,295.088567,2.437456,23.000000,72.500000,48
Ahmedabad,2015-02-04,0.008239,295.070651,3.651128,23.000000,72.500000,48
Ahmedabad,2015-02-05,0.008925,294.987692,2.654496,23.000000,72.500000,48
Ahmedabad,2015-02-06,0.009021,296.177950,2.380953,23.000000,72.500000,48
Ahmedabad,2015-02-07,0.007499,295.450087,2.191198,23.000000,72.500000,48
Ahmedabad,2015-02-08,0.007538,294.682472,2.447020,23.000000,72.500000,48
Ahmedabad,2015-02-09,0.008658,295.194826,3.122874,23.000000,72.500000,48
Ahmedabad,2015-02-10,0.009538,296.209682,3.434930,23.000000,72.500000,48
Ahmedabad,2015-02-11,0.008666,295.899716,2.586501,23.000000,72.500000,48
Ahmedabad,2015-02-12,0.007467,295.301081,2.600655,23.000000,72.500000,48
Ahmedabad,2015-02-13,0.007647,296.296553,1.743028,23.000000,72.500000,48
Ahmedabad,2015-02-14,0.009768,297.186223,2.066776,23.000000,72.500000,48
Ahmedabad,2015-02-15,0.012111,297.675660,1.759495,23.000000,72.500000,48
Ahmedabad,2015-02-16,0.010178,298.087763,2.358819,23.000000,72.500000,48
Ahmedabad,2015-02-17,0.011916,298.282751,2.652567,23.000000,72.500000,48
Ahmedabad,2015-02-18,0.012160,299.048085,1.623296,23.000000,72.500000,48
Ahmedabad,2015-02-19,0.011370,298.620268,2.193038,23.000000,72.500000,48
Ahmedabad,2015-02-20,0.011468,298.483019,1.485326,23.000000,72.500000,48
Ahmedabad,2015-02-21,0.010797,299.660494,1.881752,23.000000,72.500000,48
Ahmedabad,2015-02-22,0.010831,300.599581,1.735338,23.000000,72.500000,48
Ahmedabad,2015-02-23,0.010768,301.241027,1.611453,23.000000,72.500000,48
Ahmedabad,2015-02-24,0.011069,300.284713,2.653618,23.000000,72.500000,48
Ahmedabad,2015-02-25,0.008598,296.724127,2.824344,23.000000,72.500000,48
Ahmedabad,2015-02-26,0.006022,294.529392,2.576416,23.000000,72.500000,48
Ahmedabad,2015-02-27,0.006929,295.362074,1.632513,23.000000,72.500000,48
Ahmedabad,2015-02-28,0.009399,297.085886,3.509045,23.000000,72.500000,48
Ahmedabad,2015-03-01,0.013267,293.066256,2.894278,23.000000,72.500000,48
Ahmedabad,2015-03-02,0.009948,293.360221,2.424217,23.000000,72.500000,48
Ahmedabad,2015-03-03,0.009370,294.289210,1.904730,23.000000,72.500000,48
Ahmedabad,2015-03-04,0.009427,295.816221,1.664256,23.000000,72.500000,48
Ahmedabad,2015-03-05,0.010415,296.463369,1.406474,23.000000,72.500000,48
Ahmedabad,2015-03-06,0.011507,298.263339,1.764214,23.000000,72.500000,48
Ahmedabad,2015-03-07,0.010867,299.557564,2.420891,23.000000,72.500000,48
Ahmedabad,2015-03-08,0.010241,298.576136,2.340800,23.000000,72.500000,48
Ahmedabad,2015-03-09,0.007176,296.850834,3.487107,23.000000,72.500000,48
Ahmedabad,2015-03-10,0.009260,297.767192,3.419436,23.000000,72.500000,48
Ahmedabad,2015-03-11,0.010813,300.494576,2.281051,23.000000,72.500000,48
Ahmedabad,2015-03-12,0.011827,300.615855,2.225247,23.000000,72.500000,48
Ahmedabad,2015-03-13,0.012432,299.164650,2.664670,23.000000,72.500000,48
Ahmedabad,2015-03-14,0.013117,298.356628,1.501489,23.000000,72.500000,48
Ahmedabad,2015-03-15,0.011182,298.257853,2.934479,23.000000,72.500000,48
Ahmedabad,2015-03-16,0.010208,297.590025,1.697191,23.000000,72.500000,48
Ahmedabad,2015-03-17,0.008352,298.777943,2.889762,23.000000,72.500000,48
Ahmedabad,2015-03-18,0.008603,299.337609,2.514009,23.000000,72.500000,48
Ahmedabad,2015-03-19,0.009097,299.790260,2.239438,23.000000,72.500000,48
Ahmedabad,2015-03-20,0.009447,301.284866,2.088550,23.000000,72.500000,48
Ahmedabad,2015-03-21,0.010738,302.808831,2.001712,23.000000,72.500000,48
Ahmedabad,2015-03-22,0.011931,304.270039,1.840793,23.000000,72.500000,48
Ahmedabad,2015-03-23,0.011385,305.074047,2.012266,23.000000,72.500000,48
Ahmedabad,2015-03-24,0.011463,305.223965,2.118112,23.000000,72.500000,48
Ahmedabad,2015-03-25,0.011223,305.471468,1.991922,23.000000,72.500000,48
Ahmedabad,2015-03-26,0.012523,306.122562,1.567772,23.000000,72.500000,48
Ahmedabad,2015-03-27,0.015838,305.771868,2.117386,23.000000,72.500000,48
Ahmedabad,2015-03-28,0.012849,305.983404,2.062814,23.000000,72.500000,48
Ahmedabad,2015-03-29,0.012046,303.736741,2.450964,23.000000,72.500000,48
Ahmedabad,2015-03-30,0.009438,303.172161,3.182489,23.000000,72.500000,48
Ahmedabad,2015-03-31,0.010271,302.434322,2.010656,23.000000,72.500000,48
Ahmedabad,2015-04-01,0.010154,302.928803,2.339276,23.000000,72.500000,48
Ahmedabad,2015-04-02,0.012397,304.026887,3.198407,23.000000,72.500000,48
Ahmedabad,2015-04-03,0.012833,303.239296,3.711682,23.000000,72.500000,48
Ahmedabad,2015-04-04,0.014764,302.667233,3.319205,23.000000,72.500000,48
Ahmedabad,2015-04-05,0.014163,302.500485,2.253159,23.000000,72.500000,48
Ahmedabad,2015-04-06,0.013560,303.254140,1.589202,23.000000,72.500000,48
Ahmedabad,2015-04-07,0.013833,303.966678,1.526581,23.000000,72.500000,48
Ahmedabad,2015-04-08,0.012683,305.103109,1.963344,23.000000,72.500000,48
Ahmedabad,2015-04-09,0.012222,305.601451,2.301844,23.000000,72.500000,48
Ahmedabad,2015-04-10,0.015175,304.869712,2.921392,23.000000,72.500000,48
Ahmedabad,2015-04-11,0.014728,302.395846,2.781954,23.000000,72.500000,48
Ahmedabad,2015-04-12,0.013265,301.057789,2.074256,23.000000,72.500000,48
Ahmedabad,2015-04-13,0.013746,301.836248,1.654197,23.000000,72.500000,48
Ahmedabad,2015-04-14,0.013888,302.667718,2.085467,23.000000,72.500000,48
Ahmedabad,2015-04-15,0.012966,303.560646,2.003468,23.000000,72.500000,48
Ahmedabad,2015-04-16,0.013394,305.850298,1.668284,23.000000,72.500000,48
Ahmedabad,2015-04-17,0.012401,307.263853,2.092460,23.000000,72.500000,48
Ahmedabad,2015-04-18,0.010456,307.668307,3.323469,23.000000,72.500000,48
Ahmedabad,2015-04-19,0.011661,307.494036,2.523923,23.000000,72.500000,48
Ahmedabad,2015-04-20,0.009967,307.946303,2.784459,23.000000,72.500000,48
Ahmedabad,2015-04-21,0.009578,307.698537,2.953232,23.000000,72.500000,48
Ahmedabad,2015-04-22,0.008729,307.017483,3.150669,23.000000,72.500000,48
Ahmedabad,2015-04-23,0.011425,305.244464,2.566163,23.000000,72.500000,48
Ahmedabad,2015-04-24,0.013064,305.299678,2.620772,23.000000,72.500000,48
Ahmedabad,2015-04-25,0.014379,305.587604,2.569937,23.000000,72.500000,48
Ahmedabad,2015-04-26,0.015701,306.705986,2.697533,23.000000,72.500000,48
Ahmedabad,2015-04-27,0.014564,306.982665,2.720711,23.000000,72.500000,48
Ahmedabad,2015-04-28,0.013623,307.151428,3.345382,23.000000,72.500000,48
Ahmedabad,2015-04-29,0.014440,307.223003,2.674872,23.000000,72.500000,48
Ahmedabad,2015-04-30,0.014654,306.690673,2.907934,23.000000,72.500000,48
Ahmedabad,2015-05-01,0.015080,307.161610,2.252865,23.000000,72.500000,48
Ahmedabad,2015-05-02,0.011113,307.703240,2.439072,23.000000,72.500000,48
Ahmedabad,2015-05-03,0.010854,307.350407,2.307155,23.000000,72.500000,48
Ahmedabad,2015-05-04,0.010734,306.925248,2.748300,23.000000,72.500000,48
Ahmedabad,2015-05-05,0.010516,307.338284,2.426666,23.000000,72.500000,48
Ahmedabad,2015-05-06,0.012618,306.833249,2.161963,23.000000,72.500000,48
Ahmedabad,2015-05-07,0.011976,307.128301,2.891627,23.000000,72.500000,48
Ahmedabad,2015-05-08,0.013193,307.217328,2.981900,23.000000,72.500000,48
Ahmedabad,2015-05-09,0.011489,307.418483,2.757603,23.000000,72.500000,48
Ahmedabad,2015-05-10,0.014353,306.902587,2.655793,23.000000,72.500000,48
Ahmedabad,2015-05-11,0.015784,307.564398,2.603109,23.000000,72.500000,48
Ahmedabad,2015-05-12,0.017414,307.065600,2.520332,23.000000,72.500000,48
Ahmedabad,2015-05-13,0.016124,307.200357,1.938749,23.000000,72.500000,48
Ahmedabad,2015-05-14,0.016094,307.492691,1.604491,23.000000,72.500000,48
Ahmedabad,2015-05-15,0.014622,308.748553,2.362745,23.000000,72.500000,48
Ahmedabad,2015-05-16,0.011715,309.741814,2.794195,23.000000,72.500000,48
Ahmedabad,2015-05-17,0.010856,309.252805,3.030432,23.000000,72.500000,48
Ahmedabad,2015-05-18,0.013893,308.732626,3.127835,23.000000,72.500000,48
Ahmedabad,2015-05-19,0.016636,308.082631,3.248509,23.000000,72.500000,48
Ahmedabad,2015-05-20,0.017879,307.925341,3.030191,23.000000,72.500000,48
Ahmedabad,2015-05-21,0.017799,308.327471,3.406695,23.000000,72.500000,48
Ahmedabad,2015-05-22,0.017253,308.127186,3.644773,23.000000,72.500000,48
Ahmedabad,2015-05-23,0.016949,308.669427,4.365848,23.000000,72.500000,48
Ahmedabad,2015-05-24,0.017570,308.405066,4.551432,23.000000,72.500000,48
Ahmedabad,2015-05-25,0.017827,308.192560,4.549610,23.000000,72.500000,48
Ahmedabad,2015-05-26,0.018182,308.112454,3.981108,23.000000,72.500000,48
Ahmedabad,2015-05-27,0.018512,308.040321,3.308856,23.000000,72.500000,48
Ahmedabad,2015-05-28,0.018125,308.507060,2.917272,23.000000,72.500000,48
Ahmedabad,2015-05-29,0.016290,308.999282,2.723261,23.000000,72.500000,48
Ahmedabad,2015-05-30,0.015570,308.903865,2.750516,23.000000,72.500000,48
Ahmedabad,2015-05-31,0.015951,308.379976,2.636038,23.000000,72.500000,48
Ahmedabad,2015-06-01,0.017874,307.793225,4.212178,23.000000,72.500000,48
Ahmedabad,2015-06-02,0.017627,306.698947,3.879014,23.000000,72.500000,48
Ahmedabad,2015-06-03,0.016815,306.425012,2.347222,23.000000,72.500000,48
Ahmedabad,2015-06-04,0.015558,307.627148,1.968753,23.000000,72.500000,48
Ahmedabad,2015-06-05,0.013782,309.494053,2.234403,23.000000,72.500000,48
Ahmedabad,2015-06-06,0.014867,310.019161,2.516826,23.000000,72.500000,48
Ahmedabad,2015-06-07,0.016268,309.559782,3.146050,23.000000,72.500000,48
Ahmedabad,2015-06-08,0.019699,305.851911,3.163877,23.000000,72.500000,48
Ahmedabad,2015-06-09,0.019197,306.286330,3.718393,23.000000,72.500000,48
Ahmedabad,2015-06-10,0.019648,306.828062,3.709715,23.000000,72.500000,48
Ahmedabad,2015-06-11,0.019597,306.093349,2.560125,23.000000,72.500000,48
Ahmedabad,2015-06-12,0.020317,306.084221,3.267747,23.000000,72.500000,48
Ahmedabad,2015-06-13,0.020185,305.175447,3.748787,23.000000,72.500000,48
Ahmedabad,2015-06-14,0.019947,306.010467,3.480956,23.000000,72.500000,48
Ahmedabad,2015-06-15,0.020059,305.418563,3.301337,23.000000,72.500000,48
Ahmedabad,2015-06-16,0.020342,305.176557,3.089576,23.000000,72.500000,48
Ahmedabad,2015-06-17,0.019980,305.101164,3.030806,23.000000,72.500000,48
Ahmedabad,2015-06-18,0.020231,305.401118,3.336310,23.000000,72.500000,48
Ahmedabad,2015-06-19,0.020646,305.153596,3.058901,23.000000,72.500000,48
Ahmedabad,2015-06-20,0.019863,305.347565,4.243158,23.000000,72.500000,48
Ahmedabad,2015-06-21,0.020470,305.297788,4.100655,23.000000,72.500000,48
Ahmedabad,2015-06-22,0.020516,303.402209,4.440072,23.000000,72.500000,48
Ahmedabad,2015-06-23,0.020727,302.691536,5.043878,23.000000,72.500000,48
Ahmedabad,2015-06-24,0.021777,301.104088,4.632679,23.000000,72.500000,48
Ahmedabad,2015-06-25,0.020750,303.811923,4.484454,23.000000,72.500000,48
Ahmedabad,2015-06-26,0.020344,304.701729,4.596057,23.000000,72.500000,48
Ahmedabad,2015-06-27,0.019904,304.967822,4.404137,23.000000,72.500000,48
Ahmedabad,2015-06-28,0.020064,305.152342,3.904050,23.000000,72.500000,48
Ahmedabad,2015-06-29,0.019730,305.275276,3.803142,23.000000,72.500000,48
Ahmedabad,2015-06-30,0.019036,306.049665,3.840211,23.000000,72.500000,48
Ahmedabad,2015-07-01,0.017534,305.232951,4.106439,23.000000,72.500000,48
Ahmedabad,2015-07-02,0.017329,305.044965,4.395846,23.000000,72.500000,48
Ahmedabad,2015-07-03,0.017318,305.232449,4.740747,23.000000,72.500000,48
Ahmedabad,2015-07-04,0.017027,305.682204,5.706716,23.000000,72.500000,48
Ahmedabad,2015-07-05,0.017400,305.547009,6.125484,23.000000,72.500000,48
Ahmedabad,2015-07-06,0.017740,305.055252,6.248186,23.000000,72.500000,48
Ahmedabad,2015-07-07,0.017694,304.884482,5.273919,23.000000,72.500000,48
Ahmedabad,2015-07-08,0.018103,304.391466,4.526332,23.000000,72.500000,48
Ahmedabad,2015-07-09,0.017220,305.109932,4.858014,23.000000,72.500000,48
Ahmedabad,2015-07-10,0.017090,305.154443,4.622629,23.000000,72.500000,48
Ahmedabad,2015-07-11,0.017745,305.320346,4.076851,23.000000,72.500000,48
Ahmedabad,2015-07-12,0.017862,305.170086,3.859135,23.000000,72.500000,48
Ahmedabad,2015-07-13,0.017767,305.447441,3.382152,23.000000,72.500000,48
Ahmedabad,2015-07-14,0.017376,305.849996,3.923861,23.000000,72.500000,48
Ahmedabad,2015-07-15,0.017192,305.384104,4.872120,23.000000,72.500000,48
Ahmedabad,2015-07-16,0.017776,305.328690,4.922435,23.000000,72.500000,48
Ahmedabad,2015-07-17,0.017328,305.876174,4.131895,23.000000,72.500000,48
Ahmedabad,2015-07-18,0.018098,304.648895,3.820176,23.000000,72.500000,48
Ahmedabad,2015-07-19,0.018782,303.187271,3.501913,23.000000,72.500000,48
Ahmedabad,2015-07-20,0.018794,302.711255,2.939911,23.000000,72.500000,48
Ahmedabad,2015-07-21,0.020220,302.124350,1.761447,23.000000,72.500000,48
Ahmedabad,2015-07-22,0.020938,300.416806,1.639828,23.000000,72.500000,48
Ahmedabad,2015-07-23,0.021097,302.139743,2.810242,23.000000,72.500000,48
Ahmedabad,2015-07-24,0.020541,301.866878,3.008147,23.000000,72.500000,48
Ahmedabad,2015-07-25,0.019538,300.236794,4.584011,23.000000,72.500000,48
Ahmedabad,2015-07-26,0.018748,298.281457,5.388703,23.000000,72.500000,48
Ahmedabad,2015-07-27,0.018421,297.923509,7.099759,23.000000,72.500000,48
Ahmedabad,2015-07-28,0.018157,297.954200,8.606840,23.000000,72.500000,48
Ahmedabad,2015-07-29,0.018544,300.159682,6.307046,23.000000,72.500000,48
Ahmedabad,2015-07-30,0.018549,301.112311,5.211327,23.000000,72.500000,48
Ahmedabad,2015-07-31,0.018115,301.374439,4.841687,23.000000,72.500000,48
Ahmedabad,2015-08-01,0.018533,301.837112,4.347354,23.000000,72.500000,48
Ahmedabad,2015-08-02,0.018331,301.566715,3.502431,23.000000,72.500000,48
Ahmedabad,2015-08-03,0.018590,302.007733,3.382839,23.000000,72.500000,48
Ahmedabad,2015-08-04,0.018184,302.023859,4.193182,23.000000,72.500000,48
Ahmedabad,2015-08-05,0.018375,301.933274,4.033162,23.000000,72.500000,48
Ahmedabad,2015-08-06,0.019001,301.954413,2.978203,23.000000,72.500000,48
Ahmedabad,2015-08-07,0.019127,302.505449,2.450661,23.000000,72.500000,48
Ahmedabad,2015-08-08,0.019252,302.658215,2.178086,23.000000,72.500000,48
Ahmedabad,2015-08-09,0.019261,302.584064,2.627666,23.000000,72.500000,48
Ahmedabad,2015-08-10,0.019560,302.455383,2.485146,23.000000,72.500000,48
Ahmedabad,2015-08-11,0.019492,302.300901,2.544404,23.000000,72.500000,48
Ahmedabad,2015-08-12,0.019657,301.558684,1.959005,23.000000,72.500000,48
Ahmedabad,2015-08-13,0.019422,301.140298,1.980840,23.000000,72.500000,48
Ahmedabad,2015-08-14,0.020169,301.147264,1.717582,23.000000,72.500000,48
Ahmedabad,2015-08-15,0.020203,301.730138,2.211891,23.000000,72.500000,48
Ahmedabad,2015-08-16,0.019255,301.892937,2.877979,23.000000,72.500000,48
Ahmedabad,2015-08-17,0.019642,302.295066,2.604345,23.000000,72.500000,48
Ahmedabad,2015-08-18,0.020073,302.037012,2.445604,23.000000,72.500000,48
Ahmedabad,2015-08-19,0.018770,302.384915,2.929272,23.000000,72.500000,48
Ahmedabad,2015-08-20,0.018471,301.738040,3.855991,23.000000,72.500000,48
Ahmedabad,2015-08-21,0.017862,302.359521,3.999742,23.000000,72.500000,48
Ahmedabad,2015-08-22,0.018337,302.005805,3.479396,23.000000,72.500000,48
Ahmedabad,2015-08-23,0.018332,302.558249,3.573599,23.000000,72.500000,48
Ahmedabad,2015-08-24,0.018369,302.556734,3.176756,23.000000,72.500000,48
Ahmedabad,2015-08-25,0.018642,302.667785,2.945442,23.000000,72.500000,48
Ahmedabad,2015-08-26,0.018769,302.659210,2.369022,23.000000,72.500000,48
Ahmedabad,2015-08-27,0.018622,302.977493,1.987350,23.000000,72.500000,48
Ahmedabad,2015-08-28,0.018607,303.159887,2.136191,23.000000,72.500000,48
Ahmedabad,2015-08-29,0.018846,303.228982,2.206046,23.000000,72.500000,48
Ahmedabad,2015-08-30,0.018732,302.966392,2.819882,23.000000,72.500000,48
Ahmedabad,2015-08-31,0.017996,302.858512,2.749985,23.000000,72.500000,48
Ahmedabad,2015-09-01,0.017996,303.290814,2.676673,23.000000,72.500000,48
Ahmedabad,2015-09-02,0.017094,303.097378,2.395567,23.000000,72.500000,48
Ahmedabad,2015-09-03,0.017154,302.912590,1.972391,23.000000,72.500000,48
Ahmedabad,2015-09-04,0.016773,303.669377,2.212977,23.000000,72.500000,48
Ahmedabad,2015-09-05,0.017517,303.735372,1.716052,23.000000,72.500000,48
Ahmedabad,2015-09-06,0.016539,303.189633,2.097442,23.000000,72.500000,48
Ahmedabad,2015-09-07,0.017512,303.356953,1.995521,23.000000,72.500000,48
Ahmedabad,2015-09-08,0.018187,303.560803,1.477989,23.000000,72.500000,48
Ahmedabad,2015-09-09,0.018627,304.290880,1.513022,23.000000,72.500000,48
Ahmedabad,2015-09-10,0.019200,304.466266,1.697153,23.000000,72.500000,48
Ahmedabad,2015-09-11,0.018376,305.315755,1.997972,23.000000,72.500000,48
Ahmedabad,2015-09-12,0.018651,305.091727,2.426661,23.000000,72.500000,48
Ahmedabad,2015-09-13,0.019088,304.818295,2.875063,23.000000,72.500000,48
Ahmedabad,2015-09-14,0.018609,304.816829,3.093697,23.000000,72.500000,48
Ahmedabad,2015-09-15,0.018859,304.109188,2.693323,23.000000,72.500000,48
Ahmedabad,2015-09-16,0.018430,304.696891,3.118914,23.000000,72.500000,48
Ahmedabad,2015-09-17,0.018553,304.915284,3.778174,23.000000,72.500000,48
Ahmedabad,2015-09-18,0.019517,303.020618,3.557634,23.000000,72.500000,48
Ahmedabad,2015-09-19,0.020249,300.806829,2.965921,23.000000,72.500000,48
Ahmedabad,2015-09-20,0.019510,299.341686,4.001448,23.000000,72.500000,48
Ahmedabad,2015-09-21,0.020054,299.583577,4.889520,23.000000,72.500000,48
Ahmedabad,2015-09-22,0.020190,301.931775,3.522184,23.000000,72.500000,48
Ahmedabad,2015-09-23,0.018388,301.923416,2.716148,23.000000,72.500000,48
Ahmedabad,2015-09-24,0.017602,301.324039,2.202238,23.000000,72.500000,48
Ahmedabad,2015-09-25,0.017304,301.079376,2.274282,23.000000,72.500000,48
Ahmedabad,2015-09-26,0.017459,301.583457,2.227423,23.000000,72.500000,48
Ahmedabad,2015-09-27,0.017535,301.765186,1.527770,23.000000,72.500000,48
Ahmedabad,2015-09-28,0.017577,302.012087,1.710356,23.000000,72.500000,48
Ahmedabad,2015-09-29,0.015750,303.680519,2.413745,23.000000,72.500000,48
Ahmedabad,2015-09-30,0.015581,304.113583,2.601030,23.000000,72.500000,48
Ahmedabad,2015-10-01,0.014389,303.855310,2.222886,23.000000,72.500000,48
Ahmedabad,2015-10-02,0.015130,303.874823,2.057647,23.000000,72.500000,48
Ahmedabad,2015-10-03,0.017986,303.960093,2.045740,23.000000,72.500000,48
Ahmedabad,2015-10-04,0.016386,303.687908,1.507151,23.000000,72.500000,48
Ahmedabad,2015-10-05,0.015643,303.758765,1.700688,23.000000,72.500000,48
Ahmedabad,2015-10-06,0.014902,304.430147,2.018614,23.000000,72.500000,48
Ahmedabad,2015-10-07,0.014119,304.614084,2.281357,23.000000,72.500000,48
Ahmedabad,2015-10-08,0.014033,304.100548,2.144474,23.000000,72.500000,48
Ahmedabad,2015-10-09,0.014935,304.548349,1.828799,23.000000,72.500000,48
Ahmedabad,2015-10-10,0.015617,304.368011,2.203841,23.000000,72.500000,48
Ahmedabad,2015-10-11,0.015793,303.705815,1.583713,23.000000,72.500000,48
Ahmedabad,2015-10-12,0.016113,303.871757,1.237979,23.000000,72.500000,48
Ahmedabad,2015-10-13,0.016525,304.573485,1.334811,23.000000,72.500000,48
Ahmedabad,2015-10-14,0.015420,304.434630,1.497472,23.000000,72.500000,48
Ahmedabad,2015-10-15,0.013856,304.291363,2.203744,23.000000,72.500000,48
Ahmedabad,2015-10-16,0.013912,304.246016,2.274979,23.000000,72.500000,48
Ahmedabad,2015-10-17,0.014183,304.306848,1.986707,23.000000,72.500000,48
Ahmedabad,2015-10-18,0.014463,304.510551,1.267606,23.000000,72.500000,48
Ahmedabad,2015-10-19,0.014911,304.640087,1.335891,23.000000,72.500000,48
Ahmedabad,2015-10-20,0.015516,304.174068,1.584274,23.000000,72.500000,48
Ahmedabad,2015-10-21,0.015324,304.202406,1.602869,23.000000,72.500000,48
Ahmedabad,2015-10-22,0.013838,303.649116,1.972968,23.000000,72.500000,48
Ahmedabad,2015-10-23,0.011728,302.140841,2.054097,23.000000,72.500000,48
Ahmedabad,2015-10-24,0.011615,301.818857,1.809811,23.000000,72.500000,48
Ahmedabad,2015-10-25,0.012589,302.221025,1.377046,23.000000,72.500000,48
Ahmedabad,2015-10-26,0.013636,302.286990,1.480291,23.000000,72.500000,48
Ahmedabad,2015-10-27,0.012506,301.898933,1.840838,23.000000,72.500000,48
Ahmedabad,2015-10-28,0.009666,300.729210,2.860494,23.000000,72.500000,48
Ahmedabad,2015-10-29,0.008425,298.218482,3.349931,23.000000,72.500000,48
Ahmedabad,2015-10-30,0.010576,298.834113,3.830773,23.000000,72.500000,48
Ahmedabad,2015-10-31,0.010662,299.248543,3.496011,23.000000,72.500000,48
Ahmedabad,2015-11-01,0.012951,300.439926,2.803848,23.000000,72.500000,48
Ahmedabad,2015-11-02,0.013432,301.794955,2.159517,23.000000,72.500000,48
Ahmedabad,2015-11-03,0.013057,302.166274,1.735919,23.000000,72.500000,48
Ahmedabad,2015-11-04,0.012257,301.815244,1.512266,23.000000,72.500000,48
Ahmedabad,2015-11-05,0.012298,301.502514,1.662922,23.000000,72.500000,48
Ahmedabad,2015-11-06,0.012547,300.948415,1.294560,23.000000,72.500000,48
Ahmedabad,2015-11-07,0.011626,300.537928,1.853839,23.000000,72.500000,48
Ahmedabad,2015-11-08,0.010339,299.378095,1.827035,23.000000,72.500000,48
Ahmedabad,2015-11-09,0.011032,299.626136,1.738794,23.000000,72.500000,48
Ahmedabad,2015-11-10,0.011876,300.464676,1.684588,23.000000,72.500000,48
Ahmedabad,2015-11-11,0.012115,301.126310,2.099610,23.000000,72.500000,48
Ahmedabad,2015-11-12,0.012304,301.351932,2.013560,23.000000,72.500000,48
Ahmedabad,2015-11-13,0.012273,301.118086,1.845673,23.000000,72.500000,48
Ahmedabad,2015-11-14,0.011431,300.120755,1.821884,23.000000,72.500000,48
Ahmedabad,2015-11-15,0.011327,299.607538,2.056719,23.000000,72.500000,48
Ahmedabad,2015-11-16,0.011160,299.488800,2.224210,23.000000,72.500000,48
Ahmedabad,2015-11-17,0.009839,299.235493,2.831854,23.000000,72.500000,48
Ahmedabad,2015-11-18,0.009514,299.238460,3.007630,23.000000,72.500000,48
Ahmedabad,2015-11-19,0.009405,299.397918,3.089038,23.000000,72.500000,48
Ahmedabad,2015-11-20,0.009301,298.867426,3.091057,23.000000,72.500000,48
Ahmedabad,2015-11-21,0.009850,299.544165,2.810848,23.000000,72.500000,48
Ahmedabad,2015-11-22,0.010653,300.264985,2.245466,23.000000,72.500000,48
Ahmedabad,2015-11-23,0.013582,301.214436,1.843072,23.000000,72.500000,48
Ahmedabad,2015-11-24,0.014357,301.132975,2.032263,23.000000,72.500000,48
Ahmedabad,2015-11-25,0.013302,301.420467,2.357434,23.000000,72.500000,48
Ahmedabad,2015-11-26,0.010705,299.839129,3.083494,23.000000,72.500000,48
Ahmedabad,2015-11-27,0.006346,295.150353,2.735040,23.000000,72.500000,48
Ahmedabad,2015-11-28,0.007317,294.751166,2.755632,23.000000,72.500000,48
